4565	5129	1	1
4566	5061	1	1
4572	5129	1	1
4579	5144	1	1
4580	5129	1	1
4586	5144	1	1
4588	5144	1	1
4591	5129	1	1
4599	5126	1	1
4602	5144	1	1
4603	5126	1	1
4604	5129	1	1
4606	5129	1	1
4608	5061	1	1
4610	5129	1	1
4612	5126	1	1
4616	5061	1	1
4620	5061	1	1
4624	5129	1	1
4628	5061	1	1
4630	5144	1	1
4632	5126	1	1
4634	5129	1	1
4641	5129	1	1
4646	5126	1	1
4653	5061	1	1
4656	5129	1	1
4662	5061	1	1
4670	5144	1	1
4672	5126	1	1
4674	5061	1	1
4675	5061	1	1
4677	5129	1	1
4679	5126	1	1
4680	5144	1	1
4685	5144	1	1
4686	5061	1	1
4688	5126	1	1
4688	5144	1	1
4691	5129	1	1
4695	5074	1	1
4697	5074	1	1
4698	5061	1	1
4702	5061	1	1
4706	5061	1	1
4708	5061	1	1
4712	5144	1	1
4717	5129	1	1
4724	5061	1	1
4728	5061	1	1
4732	5061	1	1
4733	5061	1	1
4737	5126	1	1
4742	5144	1	1
4743	5144	1	1
4744	5129	1	1
4749	5061	1	1
4753	5144	1	1
4754	5126	1	1
4756	5129	1	1
4756	5144	1	1
4760	5144	1	1
4762	5074	1	1
4762	5126	1	1
4767	5144	1	1
4769	5144	1	1
4771	5074	1	1
4772	5061	1	1
4781	5061	1	1
4783	5129	1	1
4786	5144	1	1
4789	5126	1	1
4790	5126	1	1
4803	5144	1	1
4809	5144	1	1
4813	5129	1	1
4815	5126	1	1
4820	5129	1	1
4821	5126	1	1
4822	5126	1	1
4823	5061	1	1
4825	5074	1	1
4826	5144	1	1
4827	5144	1	1
4829	5126	1	1
4835	5144	1	1
4837	5061	1	1
4838	5061	1	1
4839	5144	1	1
4842	5061	1	1
4844	5129	1	1
4848	5144	1	1
4850	5061	1	1
4852	5129	1	1
4853	5061	1	1
4854	5061	1	1
4858	5061	1	1
4859	5061	1	1
4861	5074	1	1
4866	5129	1	1
4867	5129	1	1
4868	5126	1	1
4870	5126	1	1
4870	5129	1	1
4871	5126	1	1
4872	5129	1	1
4875	5126	1	1
4883	5061	1	1
4887	5074	1	1
4893	5126	1	1
4895	5144	1	1
4897	5126	1	1
4922	5126	1	1
4931	5129	1	1
4941	5061	1	1
4943	5061	1	1
4948	5061	1	1
4952	5144	1	1
4958	5126	1	1
4958	5129	1	1
4960	5144	1	1
4967	5144	1	1
4971	5074	1	1
4972	5061	1	1
4973	5061	1	1
4986	5144	1	1
4993	5074	1	1
4996	5129	1	1
4997	5061	1	1
5002	5129	1	1
5003	5144	1	1
5004	5144	1	1
5005	5061	1	1
5007	5126	1	1
5008	5061	1	1
5009	5144	1	1
5010	5129	1	1
5015	5126	1	1
5016	5126	1	1
5021	5061	1	1
5022	5126	1	1
5025	5126	1	1
5030	5074	1	1
5032	5061	1	1
5033	5126	1	1
5034	5061	1	1
5036	5144	1	1
5037	5061	1	1
5038	5061	1	1
5039	5144	1	1
5040	5061	1	1
5052	5061	1	1
